ticker,curr_date,curr_time,p_ask_price,p_bid_price,p_value,p_volume,p_implied_volatility,p_ask_size,p_bid_size
FB,10/2/2019,9:58,174.67,174.44,174.65,42330,0.2781,5320,10735
FB,10/2/2019,9:59,175.22,174.68,175.16,79624,0.3193,33191,58841
FB,10/2/2019,10:00,175.15,174.8504,174.87,37247,0.0527,33849,587
FB,10/2/2019,10:01,174.87,174.39,174.47,39072,0.3879,37906,34483
FB,10/2/2019,10:02,174.71,174.4638,174.71,26928,0.3807,7540,13641
FB,10/2/2019,10:03,174.73,174.61,174.62,27485,0.2373,1440,6429
FB,10/2/2019,10:04,174.94,174.59,174.94,25221,0.0679,2714,10075
FB,10/2/2019,10:05,175.22,174.91,175.1,69113,0.0555,2933,28935
FB,10/2/2019,10:06,175.09,174.84,175.02,43837,0.0119,31791,16176
FB,10/2/2019,10:07,175.01,174.77,174.84,21391,0.0871,2376,20283
FB,10/2/2019,10:08,174.98,174.7433,174.83,36664,0.0364,23169,18737
FB,10/2/2019,10:09,174.81,174.59,174.635,32662,0.3928,8246,21161
FB,10/2/2019,10:10,174.78,174.56,174.7559,21239,0.0676,4418,10821
FB,10/2/2019,10:11,175,174.74,174.94,26250,0.1718,19087,2272
FB,10/2/2019,10:12,175.13,174.83,175.0627,38165,0.2299,33449,37318
FB,10/2/2019,10:13,175.4,175.07,175.4,82121,0.3525,13326,52844
FB,10/2/2019,10:14,175.76,175.38,175.73,87761,0.3317,40358,58576
FB,10/2/2019,10:15,176.2,175.62,176.16,121184,0.0422,42202,6053
FB,10/2/2019,10:16,176.28,175.85,176.05,104744,0.3271,56881,9194
FB,10/2/2019,10:17,176.33,175.94,176.31,39951,0.1349,24083,5770
FB,10/2/2019,10:18,176.48,176.2476,176.365,56545,0.3668,9265,10268
FB,10/2/2019,10:19,176.41,176.26,176.3766,39096,0.1436,30425,25662
FB,10/2/2019,10:20,176.53,176.21,176.37,65096,0.1438,7879,53246
FB,10/2/2019,10:21,176.43,176.3,176.3938,40320,0.0622,15709,21018
FB,10/2/2019,10:22,176.37,176.09,176.09,35707,0.1529,25758,23698
FB,10/2/2019,10:23,176.13,175.94,175.98,55645,0.0045,50380,27563
FB,10/2/2019,10:24,176.02,175.7205,175.76,52379,0.2843,6420,36220
FB,10/2/2019,10:25,175.865,175.69,175.76,49876,0.0764,11655,19226
FB,10/2/2019,10:26,175.742,175.611,175.65,24463,0.2785,2195,7971
FB,10/2/2019,10:27,175.71,175.51,175.7073,41626,0.0643,21077,26876
FB,10/2/2019,10:28,175.7,175.365,175.4363,24849,0.1763,11262,20874
FB,10/2/2019,10:29,175.5773,175.38,175.52,41603,0.3743,29170,34551
FB,10/2/2019,10:30,175.52,175.27,175.4358,44091,0.1500,14792,15242
FB,10/2/2019,10:31,175.46,175.2,175.2,25930,0.2234,19319,19355
FB,10/2/2019,10:32,175.44,175.1,175.24,38715,0.2404,23881,20189
FB,10/2/2019,10:33,175.28,174.97,175.1,47269,0.3554,40221,6347
FB,10/2/2019,10:34,175.1789,175,175.088,20469,0.2557,16525,5453
FB,10/2/2019,10:35,175.25,174.95,175.01,33064,0.0597,3101,11417
FB,10/2/2019,10:36,175.27,174.73,175.26,49764,0.0453,2168,24101
FB,10/2/2019,10:37,175.28,175.06,175.22,32803,0.2368,23882,27437
FB,10/2/2019,10:38,175.61,175.26,175.37,36456,0.0652,12632,16095
FB,10/2/2019,10:39,175.35,175.25,175.29,38963,0.3181,10178,35414
FB,10/2/2019,10:40,175.55,175.21,175.4,61933,0.0261,13688,35806
FB,10/2/2019,10:41,175.45,175.12,175.21,28703,0.1816,6142,715
FB,10/2/2019,10:42,175.64,175.17,175.64,28040,0.1257,7151,1745
FB,10/2/2019,10:43,175.63,175.48,175.58,29844,0.0903,4889,18556
FB,10/2/2019,10:44,175.8768,175.57,175.6233,42418,0.2151,22883,10403
FB,10/2/2019,10:45,175.59,175.31,175.445,30255,0.0128,10632,14440
FB,10/2/2019,10:46,175.4436,175.22,175.29,27271,0.2577,7346,4069
FB,10/2/2019,10:47,175.3652,175.11,175.16,22741,0.2573,17682,6938
FB,10/2/2019,10:48,175.21,175.0829,175.0829,26290,0.2048,26204,24793
FB,10/2/2019,10:49,175.165,174.87,175.04,28573,0.1908,15523,27684
FB,10/2/2019,10:50,175.1399,174.94,175.11,30642,0.0904,11222,13996
FB,10/2/2019,10:51,175.19,175.04,175.08,23020,0.0663,9568,12639
FB,10/2/2019,10:52,175.17,174.9045,175.045,35214,0.0893,67,4428
FB,10/2/2019,10:53,175.07,174.7909,175.06,23358,0.0772,17748,5283
FB,10/2/2019,10:54,175.4371,175.0456,175.415,34079,0.3296,7721,8891
FB,10/2/2019,10:55,175.41,175.2,175.2547,28546,0.3693,4239,8596
FB,10/2/2019,10:56,175.27,175.11,175.12,18205,0.0570,11084,13446
FB,10/2/2019,10:57,175.1236,174.97,174.9939,23685,0.3204,7679,6489
FB,10/2/2019,10:58,175.06,174.84,175.025,19908,0.2151,13843,2640
FB,10/2/2019,10:59,175.05,174.89,174.9485,11692,0.0292,4642,10224
FB,10/2/2019,11:00,175.07,174.73,174.905,35964,0.3984,33129,1919
FB,10/2/2019,11:01,175.02,174.84,175.02,23727,0.3337,10310,8723
FB,10/2/2019,11:02,175.0827,174.74,174.785,25132,0.0482,20757,21862
FB,10/2/2019,11:03,174.81,174.62,174.64,23756,0.2596,8531,2610
FB,10/2/2019,11:04,174.77,174.58,174.74,15407,0.3067,6615,475
FB,10/2/2019,11:05,174.76,174.5438,174.68,20961,0.0441,3549,2940
FB,10/2/2019,11:06,174.68,174.44,174.44,16637,0.2222,12035,10190
FB,10/2/2019,11:07,174.6,174.47,174.57,15959,0.1481,11537,13045
FB,10/2/2019,11:08,174.6,174.4,174.42,18538,0.0410,11415,1757
FB,10/2/2019,11:09,174.5923,174.43,174.49,18318,0.1936,14955,10804
FB,10/2/2019,11:10,174.47,174.22,174.2866,30924,0.0490,27793,383
FB,10/2/2019,11:11,174.31,174.08,174.15,28170,0.2403,5600,16921
FB,10/2/2019,11:12,174.196,174.02,174.085,23475,0.3713,11725,1749
FB,10/2/2019,11:13,174.19,174.065,174.09,15953,0.0492,7165,10958
FB,10/2/2019,11:14,174.1476,173.96,174.0832,59085,0.2570,14663,5479
FB,10/2/2019,11:15,174.2,174,174.2,26486,0.1295,21100,1372
FB,10/2/2019,11:16,174.335,174.1073,174.31,16978,0.0347,10818,13042
FB,10/2/2019,11:17,174.36,174.15,174.15,22048,0.1965,1525,2329
FB,10/2/2019,11:18,174.2162,174.02,174.17,16175,0.1192,8891,3251
FB,10/2/2019,11:19,174.3834,174.05,174.29,28168,0.2479,2577,23560
FB,10/2/2019,11:20,174.54,174.2,174.2999,28936,0.3913,19772,238
FB,10/2/2019,11:21,174.28,174.04,174.18,33810,0.1029,26784,17364
FB,10/2/2019,11:22,174.35,174.1402,174.27,22635,0.2821,6532,8362
FB,10/2/2019,11:23,174.52,174.2,174.52,28175,0.2421,27749,23599
FB,10/2/2019,11:24,174.5868,174.48,174.55,26424,0.3880,20285,722
FB,10/2/2019,11:25,174.565,174.4,174.425,19806,0.3294,12638,17858
FB,10/2/2019,11:26,174.42,174.32,174.32,12570,0.1001,12368,3655
FB,10/2/2019,11:27,174.46,174.25,174.33,13235,0.2748,8305,8837
FB,10/2/2019,11:28,174.54,174.36,174.385,9353,0.1695,664,5515
FB,10/2/2019,11:29,174.395,174.195,174.34,28384,0.1886,17775,5827
FB,10/2/2019,11:30,174.4876,174.2351,174.27,11352,0.2275,2655,6552
FB,10/2/2019,11:31,174.26,173.96,174.07,35697,0.3567,1924,32735
FB,10/2/2019,11:32,174.28,174.03,174.2,18873,0.2532,9347,13726
FB,10/2/2019,11:33,174.24,174.11,174.15,14541,0.0556,14292,11340
FB,10/2/2019,11:34,174.25,174.11,174.11,29406,0.1663,2827,5841
FB,10/2/2019,11:35,174.3,174.11,174.13,18895,0.0115,12450,3616
FB,10/2/2019,11:36,174.22,173.96,174.17,17319,0.1461,10112,272
FB,10/2/2019,11:37,174.32,174.11,174.3,19485,0.3990,18436,18552
FB,10/2/2019,11:38,174.49,174.33,174.4474,16080,0.1885,4664,5982
FB,10/2/2019,11:39,174.52,174.39,174.46,16998,0.0195,6070,3075
FB,10/2/2019,11:40,174.4719,174.34,174.41,14896,0.1602,789,2415
FB,10/2/2019,11:41,174.41,174.33,174.38,13452,0.0774,8215,2272
FB,10/2/2019,11:42,174.42,174.2,174.24,23943,0.1250,4943,6799
FB,10/2/2019,11:43,174.31,174.09,174.11,15768,0.1693,2790,5012
FB,10/2/2019,11:44,174.14,174.03,174.1,18596,0.1092,8483,17075
FB,10/2/2019,11:45,174.27,174.04,174.15,20537,0.0366,14201,13319
FB,10/2/2019,11:46,174.19,174,174.03,17546,0.2301,8597,7760
FB,10/2/2019,11:47,174.1097,174.0138,174.0799,10436,0.1820,6558,3666
FB,10/2/2019,11:48,174.06,173.92,174,31210,0.3275,9040,204
FB,10/2/2019,11:49,174.04,173.95,174.025,10910,0.0181,95,2432
FB,10/2/2019,11:50,174.23,174.01,174.14,13638,0.2158,12750,3992
FB,10/2/2019,11:51,174.11,173.97,174.07,10577,0.1606,2617,2882
FB,10/2/2019,11:52,174.28,174.02,174.28,22103,0.0218,669,345
FB,10/2/2019,11:53,174.47,174.27,174.3357,25304,0.3702,1504,10284
FB,10/2/2019,11:54,174.46,174.33,174.46,17621,0.0141,12242,14533
FB,10/2/2019,11:55,174.46,174.31,174.31,15770,0.1984,9320,1018
FB,10/2/2019,11:56,174.4195,174.29,174.33,11224,0.1976,10500,6574
FB,10/2/2019,11:57,174.36,174.25,174.31,11044,0.1759,3710,4989
FB,10/2/2019,11:58,174.38,174.22,174.2598,9591,0.3484,9042,5626
FB,10/2/2019,11:59,174.285,174.23,174.24,5277,0.2566,3228,2584
FB,10/2/2019,12:00,174.2415,173.96,173.965,20200,0.0137,18454,94
FB,10/2/2019,12:01,174.01,173.86,173.88,21227,0.0396,10810,7358
FB,10/2/2019,12:02,173.8932,173.77,173.85,13533,0.1532,8102,9490
FB,10/2/2019,12:03,173.99,173.8493,173.91,18852,0.2800,2675,12264
FB,10/2/2019,12:04,174.01,173.88,173.932,11978,0.2644,4459,2111
FB,10/2/2019,12:05,174,173.86,173.91,13560,0.3862,12102,6812
FB,10/2/2019,12:06,173.97,173.85,173.9031,10139,0.2288,1651,6402
FB,10/2/2019,12:07,173.94,173.88,173.91,9732,0.2076,8702,4675
FB,10/2/2019,12:08,173.91,173.77,173.79,17397,0.1425,4061,2063
FB,10/2/2019,12:09,173.84,173.72,173.75,33208,0.3618,4408,14746
FB,10/2/2019,12:10,173.75,173.51,173.53,32441,0.2150,28108,29411
FB,10/2/2019,12:11,173.54,173.45,173.48,33093,0.0640,3244,1803
FB,10/2/2019,12:12,173.53,173.4,173.4,40189,0.2047,7723,30604
FB,10/2/2019,12:13,173.4,173.27,173.3,34833,0.3776,3793,18292
FB,10/2/2019,12:14,173.46,173.3,173.4399,26473,0.3507,1406,3184
FB,10/2/2019,12:15,173.5894,173.4,173.45,55776,0.3364,11068,47648
FB,10/2/2019,12:16,173.48,173.37,173.42,27850,0.0283,16524,3978
FB,10/2/2019,12:17,173.5267,173.27,173.49,18196,0.3045,79,859
FB,10/2/2019,12:18,173.6605,173.495,173.57,21330,0.1892,3606,18598
FB,10/2/2019,12:19,173.6,173.51,173.585,22076,0.1452,16904,8509
FB,10/2/2019,12:20,173.62,173.4588,173.46,26527,0.2481,13692,20477
FB,10/2/2019,12:21,173.74,173.48,173.665,27505,0.3488,4721,21117
FB,10/2/2019,12:22,173.825,173.66,173.78,29373,0.3978,13535,26572
FB,10/2/2019,12:23,173.98,173.73,173.97,17966,0.1508,7222,8361
FB,10/2/2019,12:24,174.08,173.9217,173.935,24400,0.0138,20101,20760
FB,10/2/2019,12:25,173.95,173.8765,173.92,20355,0.1740,1674,5245
FB,10/2/2019,12:26,174.099,173.92,174.05,27147,0.0727,4498,22240
FB,10/2/2019,12:27,174.24,173.98,174.24,30150,0.1734,1789,21477
FB,10/2/2019,12:28,174.23,174.1,174.2045,21841,0.2379,933,10154
FB,10/2/2019,12:29,174.2,174.06,174.12,12262,0.2150,9239,11131
FB,10/2/2019,12:30,174.17,174.08,174.11,11286,0.3675,9460,10600
FB,10/2/2019,12:31,174.17,174.09,174.09,13349,0.2942,161,12117
FB,10/2/2019,12:32,174.1,173.95,173.96,23329,0.1203,17048,3930
FB,10/2/2019,12:33,173.95,173.82,173.88,14446,0.1430,9090,857
FB,10/2/2019,12:34,173.96,173.84,173.84,13401,0.0472,11212,7577
FB,10/2/2019,12:35,173.8444,173.6,173.77,49368,0.1086,29991,45966
FB,10/2/2019,12:36,173.91,173.78,173.85,59098,0.3070,49517,39221
FB,10/2/2019,12:37,174.05,173.855,173.9737,42497,0.2486,19586,23501
FB,10/2/2019,12:38,173.99,173.89,173.9292,28072,0.2054,18521,27066
FB,10/2/2019,12:39,174.1288,173.9,174.12,42399,0.2039,13945,30550
FB,10/2/2019,12:40,174.18,174.06,174.1,22846,0.0697,2128,9649
FB,10/2/2019,12:41,174.19,174.03,174.11,19782,0.1528,5841,6756
FB,10/2/2019,12:42,174.15,174.03,174.03,16325,0.1127,1232,3976
FB,10/2/2019,12:43,174.0744,173.94,174,17570,0.3052,609,11617
FB,10/2/2019,12:44,174.1182,173.97,174.1182,13475,0.2503,4914,5972
FB,10/2/2019,12:45,174.245,174.07,174.18,52097,0.3305,2375,9040
FB,10/2/2019,12:46,174.18,174,174.06,29519,0.1135,16240,24149
FB,10/2/2019,12:47,174.14,173.97,174.1161,17813,0.3082,2035,494
FB,10/2/2019,12:48,174.18,174.06,174.09,10975,0.1096,1662,6118
FB,10/2/2019,12:49,174.075,173.98,174.075,14253,0.0973,8360,1343
FB,10/2/2019,12:50,174.1,174.01,174.08,14795,0.0661,9776,12971
FB,10/2/2019,12:51,174.185,174.05,174.09,21818,0.2872,6577,10976
FB,10/2/2019,12:52,174.19,174.01,174.19,20259,0.3934,10803,11436
FB,10/2/2019,12:53,174.19,174.0465,174.1,14932,0.1695,4602,8927
FB,10/2/2019,12:54,174.17,174.0201,174.11,14257,0.0155,10616,12284
FB,10/2/2019,12:55,174.14,173.91,173.96,21316,0.1966,19955,14594
FB,10/2/2019,12:56,174.22,173.95,174.1665,24709,0.1367,1907,5346
FB,10/2/2019,12:57,174.295,174.12,174.2851,21461,0.1720,16089,21176
FB,10/2/2019,12:58,174.29,174.17,174.2497,28911,0.0816,18482,23188
FB,10/2/2019,12:59,174.24,174.14,174.21,9229,0.1840,7159,2892
FB,10/2/2019,13:00,174.21,174.06,174.19,23665,0.2582,351,13838
FB,10/2/2019,13:01,174.34,174.1899,174.34,23644,0.0232,4746,23379
FB,10/2/2019,13:02,174.56,174.34,174.495,33473,0.1321,3236,31856
FB,10/2/2019,13:03,174.55,174.48,174.55,15014,0.2245,14850,7633
FB,10/2/2019,13:04,174.57,174.48,174.485,14110,0.3594,9020,8727
FB,10/2/2019,13:05,174.67,174.44,174.62,36051,0.3143,1465,17347
FB,10/2/2019,13:06,174.6185,174.53,174.6,11952,0.0740,4685,6382
FB,10/2/2019,13:07,174.66,174.58,174.61,11423,0.2178,4678,11393
FB,10/2/2019,13:08,174.7,174.57,174.69,25003,0.2610,12839,23204
FB,10/2/2019,13:09,174.68,174.55,174.64,13710,0.1400,10096,3103
FB,10/2/2019,13:10,174.915,174.63,174.8089,43881,0.3894,35944,31411
FB,10/2/2019,13:11,174.89,174.743,174.86,32341,0.2166,18882,29871
FB,10/2/2019,13:12,174.91,174.68,174.74,21169,0.3708,3175,2418
FB,10/2/2019,13:13,174.75,174.69,174.73,10185,0.1216,8305,5
FB,10/2/2019,13:14,174.74,174.6352,174.6794,11762,0.3469,9949,6930
FB,10/2/2019,13:15,174.79,174.63,174.63,16803,0.3948,6108,13380
FB,10/2/2019,13:16,174.76,174.63,174.75,17666,0.2269,14541,2313
FB,10/2/2019,13:17,174.77,174.7,174.74,9633,0.3914,7103,7261
FB,10/2/2019,13:18,174.84,174.67,174.8,13492,0.3940,2674,12504
FB,10/2/2019,13:19,174.96,174.75,174.75,14991,0.0640,7507,8188
FB,10/2/2019,13:20,174.75,174.61,174.68,28699,0.3434,11062,4656
FB,10/2/2019,13:21,174.74,174.62,174.74,17054,0.0192,14872,1675
FB,10/2/2019,13:22,174.715,174.56,174.69,19096,0.0704,12854,240
FB,10/2/2019,13:23,174.8086,174.6,174.8086,12288,0.3122,3547,5468
FB,10/2/2019,13:24,174.8844,174.7414,174.7488,11702,0.3418,10484,6670
FB,10/2/2019,13:25,174.83,174.7095,174.7095,16395,0.1955,6247,3868
FB,10/2/2019,13:26,174.7855,174.67,174.78,20384,0.2262,652,18267
FB,10/2/2019,13:27,174.8,174.73,174.74,6217,0.3829,1166,3637
FB,10/2/2019,13:28,174.8957,174.77,174.8957,11064,0.3398,7819,4125
FB,10/2/2019,13:29,174.92,174.76,174.79,12440,0.1098,3532,1017
FB,10/2/2019,13:30,174.82,174.6843,174.6843,17125,0.3480,12500,4290
FB,10/2/2019,13:31,174.7,174.6,174.6778,20305,0.0415,16806,7824
FB,10/2/2019,13:32,174.68,174.53,174.6,20664,0.3973,5707,5391
FB,10/2/2019,13:33,174.68,174.54,174.65,21478,0.1808,17864,13546
FB,10/2/2019,13:34,174.7307,174.54,174.565,20431,0.0874,9830,14964
FB,10/2/2019,13:35,174.78,174.57,174.67,10161,0.2713,7964,5897
FB,10/2/2019,13:36,174.68,174.53,174.53,16570,0.3342,11342,12982
FB,10/2/2019,13:37,174.55,174.4537,174.55,14605,0.3634,8370,5199
FB,10/2/2019,13:38,174.62,174.525,174.5651,11802,0.1234,4551,11356
FB,10/2/2019,13:39,174.56,174.44,174.56,8970,0.2623,370,808
FB,10/2/2019,13:40,174.63,174.51,174.55,15075,0.3314,9086,7406
FB,10/2/2019,13:41,174.55,174.38,174.385,15642,0.1380,11877,14009
FB,10/2/2019,13:42,174.4555,174.3532,174.42,15160,0.1139,1685,14612
FB,10/2/2019,13:43,174.56,174.4,174.4,16136,0.0904,15233,6478
FB,10/2/2019,13:44,174.49,174.4149,174.46,7635,0.2289,292,7382
FB,10/2/2019,13:45,174.58,174.4,174.44,20602,0.0470,5735,15285
FB,10/2/2019,13:46,174.47,174.35,174.39,13899,0.3068,5281,6511
FB,10/2/2019,13:47,174.45,174.3397,174.4145,9710,0.0075,8908,3240
FB,10/2/2019,13:48,174.47,174.37,174.39,12073,0.3812,7067,1998
FB,10/2/2019,13:49,174.3934,174.22,174.265,21573,0.3482,15472,8631
FB,10/2/2019,13:50,174.35,174.2,174.23,9886,0.1855,3433,8640
FB,10/2/2019,13:51,174.23,174.17,174.2,9891,0.0626,7663,5848
FB,10/2/2019,13:52,174.28,174.17,174.24,10965,0.2172,10622,7471
FB,10/2/2019,13:53,174.3,174.22,174.2317,14496,0.3785,3188,9672
FB,10/2/2019,13:54,174.314,174.24,174.25,11580,0.2799,77,10040
FB,10/2/2019,13:55,174.4094,174.26,174.28,11234,0.2657,3168,7016
FB,10/2/2019,13:56,174.3,174.225,174.2742,11272,0.1367,1873,4050
FB,10/2/2019,13:57,174.36,174.22,174.2917,9114,0.2751,4034,5321
FB,10/2/2019,13:58,174.4,174.27,174.33,21840,0.2918,13116,3420
FB,10/2/2019,13:59,174.3474,174.25,174.275,10367,0.2599,9624,2253
FB,10/2/2019,14:00,174.31,174.2,174.265,22485,0.0212,19902,19116
FB,10/2/2019,14:01,174.35,174.2698,174.31,15598,0.2119,2739,4471
FB,10/2/2019,14:02,174.362,174.2602,174.33,10872,0.3952,3893,3675
FB,10/2/2019,14:03,174.4039,174.28,174.4,12920,0.3235,10404,8883
FB,10/2/2019,14:04,174.59,174.38,174.53,25785,0.0045,9960,3954
FB,10/2/2019,14:05,174.64,174.47,174.48,18558,0.2992,18343,17270
FB,10/2/2019,14:06,174.47,174.3301,174.3576,14643,0.0150,5460,8907
FB,10/2/2019,14:07,174.45,174.27,174.45,18001,0.0597,15139,15405
FB,10/2/2019,14:08,174.49,174.38,174.4441,11611,0.1913,6624,1689
FB,10/2/2019,14:09,174.465,174.39,174.43,8282,0.2734,3506,1818
FB,10/2/2019,14:10,174.55,174.44,174.48,10077,0.0263,539,934
FB,10/2/2019,14:11,174.525,174.43,174.45,30873,0.1234,5397,2016
FB,10/2/2019,14:12,174.48,174.36,174.37,41884,0.0017,36689,6012
FB,10/2/2019,14:13,174.58,174.39,174.54,16829,0.3055,4401,8268
FB,10/2/2019,14:14,174.54,174.38,174.39,8576,0.1005,1941,5200
FB,10/2/2019,14:15,174.53,174.4,174.51,11600,0.0637,5395,4425
FB,10/2/2019,14:16,174.69,174.4697,174.66,17851,0.1295,1784,6184
FB,10/2/2019,14:17,174.78,174.63,174.76,22973,0.3794,10743,12074
FB,10/2/2019,14:18,174.87,174.74,174.87,26517,0.2640,6622,22003
FB,10/2/2019,14:19,174.96,174.855,174.9575,26307,0.3214,4821,5916
FB,10/2/2019,14:20,175.0466,174.92,174.9355,44273,0.3119,35830,13762
FB,10/2/2019,14:21,175,174.9364,174.96,15732,0.0606,5586,305
FB,10/2/2019,14:22,174.97,174.9,174.92,13525,0.3897,1428,10022
FB,10/2/2019,14:23,175.04,174.93,175.0299,15839,0.3848,9977,4051
FB,10/2/2019,14:24,175.15,175.0245,175.05,24250,0.1017,5920,800
FB,10/2/2019,14:25,175.1,175.05,175.059,13201,0.2741,7185,12289
FB,10/2/2019,14:26,175.06,174.95,174.95,14220,0.0625,7184,8578
FB,10/2/2019,14:27,174.99,174.91,174.98,12553,0.3295,6080,5580
FB,10/2/2019,14:28,175.01,174.87,174.993,22142,0.0471,1335,272
FB,10/2/2019,14:29,175.05,174.93,174.93,9600,0.0832,1697,730
FB,10/2/2019,14:30,174.97,174.89,174.915,13827,0.3913,9508,9732
FB,10/2/2019,14:31,174.92,174.77,174.8208,25028,0.0625,13144,23299
FB,10/2/2019,14:32,174.89,174.7669,174.83,11859,0.0492,4994,2718
FB,10/2/2019,14:33,174.96,174.84,174.93,10612,0.1509,9939,5368
FB,10/2/2019,14:34,174.97,174.9,174.93,10109,0.1834,3382,6280
FB,10/2/2019,14:35,174.9999,174.83,174.84,14642,0.0455,14555,13047
FB,10/2/2019,14:36,174.85,174.7,174.71,15268,0.1124,13691,10203
FB,10/2/2019,14:37,174.865,174.7,174.85,16185,0.1483,12211,4223
FB,10/2/2019,14:38,174.87,174.72,174.74,10502,0.2112,9377,8490
FB,10/2/2019,14:39,174.79,174.67,174.79,8625,0.1209,8309,669
FB,10/2/2019,14:40,174.905,174.66,174.69,10197,0.3247,9105,9759
FB,10/2/2019,14:41,174.79,174.65,174.79,17110,0.0763,4535,7463
FB,10/2/2019,14:42,174.92,174.79,174.885,10317,0.1204,5474,7704
FB,10/2/2019,14:43,174.9028,174.8,174.845,6196,0.2834,2979,1831
FB,10/2/2019,14:44,174.91,174.82,174.91,8630,0.0733,5461,606
FB,10/2/2019,14:45,175.02,174.865,175,17293,0.1590,4053,6704
FB,10/2/2019,14:46,175.28,175.0019,175.27,36793,0.2012,28077,3379
FB,10/2/2019,14:47,175.3,175.229,175.24,15655,0.2722,6087,11649
FB,10/2/2019,14:48,175.3,175.135,175.2501,29243,0.3807,3974,8835
FB,10/2/2019,14:49,175.301,175.2,175.215,20304,0.3927,16916,5594
FB,10/2/2019,14:50,175.23,175.07,175.21,24685,0.1821,12932,11987
FB,10/2/2019,14:51,175.35,175.19,175.31,20154,0.1781,11238,17418
FB,10/2/2019,14:52,175.31,175.19,175.2,15873,0.0986,9087,15113
FB,10/2/2019,14:53,175.19,175.05,175.16,17902,0.2396,7963,1701
FB,10/2/2019,14:54,175.18,175.01,175.07,15937,0.2402,8975,13932
FB,10/2/2019,14:55,175.2,175.07,175.15,5745,0.0856,2867,2657
FB,10/2/2019,14:56,175.14,175.05,175.06,5803,0.0984,1404,1796
FB,10/2/2019,14:57,175.0722,175,175.07,12402,0.0575,9722,4298
FB,10/2/2019,14:58,175.17,175.0437,175.0583,15912,0.1767,12168,11540
FB,10/2/2019,14:59,175.08,175.01,175.06,9178,0.1227,6695,4624
FB,10/2/2019,15:00,175.21,175.07,175.11,20385,0.3709,6781,16888
FB,10/2/2019,15:01,175.11,175.0183,175.035,17316,0.3050,10923,8817
FB,10/2/2019,15:02,175.11,174.9798,175.07,23481,0.3023,10754,14657
FB,10/2/2019,15:03,175.15,175.01,175.01,16259,0.0565,268,7894
FB,10/2/2019,15:04,175.035,174.955,174.99,13945,0.3883,5511,5730
FB,10/2/2019,15:05,175.01,174.94,174.95,11530,0.2926,7674,4141
FB,10/2/2019,15:06,175.16,174.97,175.07,12813,0.2034,3183,10975
FB,10/2/2019,15:07,175.15,175.06,175.15,10140,0.2203,9708,7661
FB,10/2/2019,15:08,175.21,175.08,175.17,23584,0.2251,3225,2602
FB,10/2/2019,15:09,175.22,175.03,175.1024,21920,0.3718,17704,7623
FB,10/2/2019,15:10,175.31,175.12,175.23,23447,0.0321,18904,12007
FB,10/2/2019,15:11,175.27,175.09,175.11,10874,0.1641,7235,5483
FB,10/2/2019,15:12,175.5,175.11,175.41,46236,0.2440,32859,38700
FB,10/2/2019,15:13,175.54,175.38,175.54,39235,0.3769,15045,13810
FB,10/2/2019,15:14,175.64,175.47,175.59,28284,0.2636,7343,23147
FB,10/2/2019,15:15,175.71,175.5247,175.63,41250,0.3150,11357,8874
FB,10/2/2019,15:16,175.69,175.58,175.6,27216,0.1795,52,3686
FB,10/2/2019,15:17,175.864,175.605,175.855,36759,0.2139,13701,11012
FB,10/2/2019,15:18,175.94,175.75,175.92,49972,0.0689,36454,43401
FB,10/2/2019,15:19,176.03,175.81,175.82,43624,0.3238,16995,27202
FB,10/2/2019,15:20,175.94,175.76,175.92,29640,0.3379,4911,22504
FB,10/2/2019,15:21,175.92,175.83,175.83,21863,0.1776,18830,8498
FB,10/2/2019,15:22,175.82,175.695,175.72,21166,0.0444,16859,3122
FB,10/2/2019,15:23,175.7,175.5,175.5067,24933,0.2158,16155,295
FB,10/2/2019,15:24,175.627,175.4,175.62,43612,0.1823,15522,10091
FB,10/2/2019,15:25,175.675,175.45,175.56,28110,0.2569,16413,14845
FB,10/2/2019,15:26,175.55,175.37,175.41,14941,0.2197,9397,14797
FB,10/2/2019,15:27,175.43,175.26,175.33,19002,0.1178,812,3968
FB,10/2/2019,15:28,175.39,175.19,175.21,20047,0.3087,4900,13357
FB,10/2/2019,15:29,175.24,175.04,175.0492,22283,0.3821,21433,20589
FB,10/2/2019,15:30,175.035,174.83,174.93,54042,0.3001,25038,43922
FB,10/2/2019,15:31,175.02,174.865,174.95,29082,0.3890,12785,10930
FB,10/2/2019,15:32,175.12,174.95,175.12,51917,0.1396,14981,44590
FB,10/2/2019,15:33,175.13,175.04,175.07,15778,0.0244,5311,1584
FB,10/2/2019,15:34,175.335,175.04,175.2608,41454,0.1485,3736,6221
FB,10/2/2019,15:35,175.33,175.135,175.23,18761,0.1431,16390,13399
FB,10/2/2019,15:36,175.23,175.14,175.17,21559,0.2682,712,1363
FB,10/2/2019,15:37,175.25,175.03,175.03,18944,0.3802,17566,18478
FB,10/2/2019,15:38,175.1504,174.99,175.06,26128,0.1096,18370,20527
FB,10/2/2019,15:39,175.12,174.89,174.95,24144,0.0391,458,1420
FB,10/2/2019,15:40,175.08,174.94,175.08,25750,0.3857,18734,12005
FB,10/2/2019,15:41,175.12,175.0179,175.09,23487,0.0723,2820,22172
FB,10/2/2019,15:42,175.1725,175.08,175.14,22084,0.3814,1432,7142
FB,10/2/2019,15:43,175.21,175.055,175.1,28159,0.1681,17190,6964
